date,region,pharmacy,drug,unit_price_CFA,availability,units_sold,batch_number,reorder_flag,supplier_code,random_noise
10/1/2021,Buea,Mont Zion Pharmacy,Ciprofloxacin,2398,1,54,B2525,1,S512,1.018995832
10/1/2021,Buea,Winners Pharmacy,Metronidazole,1817,1,58,B9447,0,S867,-0.126801969
10/1/2021,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1241,1,48,B5558,1,S811,-0.182802432
10/1/2021,Buea,Mont Zion Pharmacy,Paracetamol,351,1,63,B7046,0,S565,-0.872299822
10/1/2021,Buea,Winners Pharmacy,Ibuprofen,656,1,45,B8996,0,S435,-0.7806544
10/1/2021,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,910,,66,B1040,0,S989,-0.26352092
10/1/2021,Buea,Mont Zion Pharmacy,Amoxicillin,1622,0,50,B2526,0,S848,-0.690608541
10/1/2021,Buea,Winners Pharmacy,Ciprofloxacin,2259,1,44,B8511,0,S750,0.968745109
10/1/2021,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2069,0,48,B6869,1,S970,-0.269508087
10/1/2021,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1203,0,48,B2037,0,S914,0.069149816
10/1/2021,Buea,Winners Pharmacy,Paracetamol,344,1,38,B9756,0,S507,-1.031474544
10/1/2021,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,683,,35,B4568,0,S539,0.668353968
10/1/2021,Buea,Mont Zion Pharmacy,Amodiaquine,918,1,66,B4470,0,S606,0.365763031
10/1/2021,Buea,Winners Pharmacy,Amoxicillin,1440,1,51,B5399,0,S430,1.163229755
10/1/2021,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2130,1,48,B5646,,S445,-0.679936254
10/1/2021,Buea,Mont Zion Pharmacy,Metronidazole,2011,1,51,B9967,0,S691,-1.664209273
10/1/2021,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1158,1,60,B3139,0,S679,-0.456934839
10/1/2021,Buea,Amazing Pharmacy Co Ltd,Paracetamol,354,1,59,B8951,0,S907,-0.96728111
10/1/2021,Buea,Mont Zion Pharmacy,Ibuprofen,597,0,41,B6631,0,S798,0.119190813
10/1/2021,Buea,Winners Pharmacy,Amodiaquine,931,,76,B1793,1,S147,-0.729036428
11/1/2021,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1657,0,40,B2631,,S741,2.57705433
11/1/2021,Buea,Mont Zion Pharmacy,Ciprofloxacin,2363,0,58,B8529,0,S116,0.174488199
11/1/2021,Buea,Winners Pharmacy,Metronidazole,1832,0,48,B3035,0,S978,0.833278617
11/1/2021,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1302,0,52,B3588,0,S551,0.598155247
11/1/2021,Buea,Mont Zion Pharmacy,Paracetamol,332,1,58,B8479,0,S100,1.324087784
11/1/2021,Buea,Winners Pharmacy,Ibuprofen,578,1,39,B8009,0,S307,-0.291878854
11/1/2021,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,765,1,45,B3161,0,S765,0.244383127
11/1/2021,Buea,Mont Zion Pharmacy,Amoxicillin,1619,0,40,B5945,0,S262,0.567246849
11/1/2021,Buea,Winners Pharmacy,Ciprofloxacin,2319,1,53,B5489,0,S195,-0.303487759
11/1/2021,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2071,0,46,B6905,0,S356,1.99434495
11/1/2021,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1244,1,41,B2350,0,S480,-0.480776562
11/1/2021,Buea,Winners Pharmacy,Paracetamol,402,1,47,B3711,0,S153,1.199980218
11/1/2021,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,691,,44,B7493,1,S740,-0.66579987
11/1/2021,Buea,Mont Zion Pharmacy,Amodiaquine,753,1,62,B6005,1,S843,1.06518318
11/1/2021,Buea,Winners Pharmacy,Amoxicillin,1302,1,34,B4836,0,S539,-2.138988894
11/1/2021,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2178,1,46,B2494,0,S820,-0.196512914
11/1/2021,Buea,Mont Zion Pharmacy,Metronidazole,1849,1,57,B2559,1,S101,-0.276751031
11/1/2021,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1205,1,47,B4496,1,S588,-0.749842923
11/1/2021,Buea,Amazing Pharmacy Co Ltd,Paracetamol,413,,52,B2276,0,S235,0.772229933
11/1/2021,Buea,Mont Zion Pharmacy,Ibuprofen,708,1,53,B4705,0,S631,-0.433564033
11/1/2021,Buea,Winners Pharmacy,Amodiaquine,886,1,58,B8291,0,S109,-0.411458631
12/1/2021,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1659,1,31,B1132,0,S812,-0.547821424
12/1/2021,Buea,Mont Zion Pharmacy,Ciprofloxacin,2252,1,44,B6629,0,S936,-0.695548334
12/1/2021,Buea,Winners Pharmacy,Metronidazole,1980,1,46,B2975,0,S980,-0.05696568
12/1/2021,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1335,1,63,B7919,0,S810,-0.979252333
12/1/2021,Buea,Mont Zion Pharmacy,Paracetamol,355,0,41,B3165,,S589,-0.011179115
12/1/2021,Buea,Winners Pharmacy,Ibuprofen,597,1,52,B2160,0,S334,-1.331106099
12/1/2021,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,843,1,37,B7276,0,S191,-0.412922145
12/1/2021,Buea,Mont Zion Pharmacy,Amoxicillin,1326,1,59,B2678,0,S205,-1.28179562
12/1/2021,Buea,Winners Pharmacy,Ciprofloxacin,2386,1,41,B6133,1,S476,-0.373140476
12/1/2021,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1756,1,49,B5902,0,S240,1.347857587
12/1/2021,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1166,1,46,B7270,,S892,0.909233942
12/1/2021,Buea,Winners Pharmacy,Paracetamol,405,1,42,B3181,1,S756,0.087106219
12/1/2021,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,683,1,55,B3340,0,S170,-1.007784272
12/1/2021,Buea,Mont Zion Pharmacy,Amodiaquine,944,1,50,B9691,0,S676,-0.423543333
12/1/2021,Buea,Winners Pharmacy,Amoxicillin,1544,1,45,B1138,1,S724,-1.558802769
12/1/2021,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,1917,1,40,B3688,,S550,-0.740425981
12/1/2021,Buea,Mont Zion Pharmacy,Metronidazole,1883,1,59,B6753,0,S839,-0.385523704
12/1/2021,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1315,0,55,B4490,0,S743,-1.656604918
12/1/2021,Buea,Amazing Pharmacy Co Ltd,Paracetamol,387,,57,B3480,1,S521,1.864270368
12/1/2021,Buea,Mont Zion Pharmacy,Ibuprofen,614,1,59,B8248,1,S980,-1.183541371
12/1/2021,Buea,Winners Pharmacy,Amodiaquine,834,1,55,B4559,1,S188,-0.384624176
1/1/2022,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1727,1,64,B2646,1,S243,2.723117988
1/1/2022,Buea,Mont Zion Pharmacy,Ciprofloxacin,2105,0,56,B3017,0,S703,0.607367086
1/1/2022,Buea,Winners Pharmacy,Metronidazole,1871,0,45,B7291,1,S459,-0.05755147
1/1/2022,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1380,1,51,B8035,0,S422,-0.573514021
1/1/2022,Buea,Mont Zion Pharmacy,Paracetamol,337,1,52,B3290,0,S353,-0.571450605
1/1/2022,Buea,Winners Pharmacy,Ibuprofen,721,0,55,B5537,0,S760,0.966171306
1/1/2022,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,905,1,40,B2380,0,S354,0.295424127
1/1/2022,Buea,Mont Zion Pharmacy,Amoxicillin,1313,1,56,B5668,1,S897,0.185716689
1/1/2022,Buea,Winners Pharmacy,Ciprofloxacin,2371,1,48,B1439,0,S968,1.909297051
1/1/2022,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2100,1,50,B5942,1,S310,-1.037704822
1/1/2022,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1350,1,40,B9482,0,S721,1.642725907
1/1/2022,Buea,Winners Pharmacy,Paracetamol,333,1,49,B9348,1,S293,-0.959663327
1/1/2022,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,557,1,71,B7418,1,S402,1.686651354
1/1/2022,Buea,Mont Zion Pharmacy,Amodiaquine,954,1,56,B1894,1,S902,-0.690140838
1/1/2022,Buea,Winners Pharmacy,Amoxicillin,1710,0,52,B4921,,S606,0.337825916
1/1/2022,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2111,1,46,B7322,1,S215,0.3579277
1/1/2022,Buea,Mont Zion Pharmacy,Metronidazole,1887,1,44,B4949,1,S611,-0.367929218
1/1/2022,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1156,1,57,B2163,0,S640,-1.108781579
1/1/2022,Buea,Amazing Pharmacy Co Ltd,Paracetamol,337,0,50,B1197,,S469,-0.506333563
1/1/2022,Buea,Mont Zion Pharmacy,Ibuprofen,594,,61,B6185,1,S235,0.995615164
1/1/2022,Buea,Winners Pharmacy,Amodiaquine,775,0,54,B7337,0,S981,0.015030037
2/1/2022,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1705,1,46,B7895,0,S474,0.620083682
2/1/2022,Buea,Mont Zion Pharmacy,Ciprofloxacin,2534,1,39,B9951,1,S799,-0.987579995
2/1/2022,Buea,Winners Pharmacy,Metronidazole,1973,1,42,B3830,,S881,-1.568612674
2/1/2022,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1259,1,45,B8717,0,S888,-0.240365032
2/1/2022,Buea,Mont Zion Pharmacy,Paracetamol,391,1,55,B2195,,S117,-0.872114553
2/1/2022,Buea,Winners Pharmacy,Ibuprofen,563,1,56,B2106,1,S114,0.161115959
2/1/2022,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,998,1,48,B5295,,S320,1.537137811
2/1/2022,Buea,Mont Zion Pharmacy,Amoxicillin,1725,0,46,B1652,1,S161,-0.65540604
2/1/2022,Buea,Winners Pharmacy,Ciprofloxacin,2507,1,42,B7520,0,S618,0.190632596
2/1/2022,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2099,1,36,B5693,0,S743,0.024687764
2/1/2022,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1212,0,56,B9209,0,S885,-1.96317291
2/1/2022,Buea,Winners Pharmacy,Paracetamol,353,1,69,B7806,0,S533,1.002269273
2/1/2022,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,627,1,65,B7590,,S184,-0.414064433
2/1/2022,Buea,Mont Zion Pharmacy,Amodiaquine,968,1,42,B9791,0,S650,0.804579636
2/1/2022,Buea,Winners Pharmacy,Amoxicillin,1529,1,57,B3501,0,S384,0.828660122
2/1/2022,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2582,1,57,B2369,,S417,-1.844361662
2/1/2022,Buea,Mont Zion Pharmacy,Metronidazole,2166,1,59,B2294,0,S623,-0.783850585
2/1/2022,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1143,0,67,B4329,1,S927,-0.417789449
2/1/2022,Buea,Amazing Pharmacy Co Ltd,Paracetamol,410,1,62,B3545,1,S649,0.04201323
2/1/2022,Buea,Mont Zion Pharmacy,Ibuprofen,558,1,55,B6353,0,S500,-1.711488485
2/1/2022,Buea,Winners Pharmacy,Amodiaquine,824,1,41,B2083,1,S417,0.371381842
3/1/2022,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1384,1,59,B8167,0,S847,-0.643314327
3/1/2022,Buea,Mont Zion Pharmacy,Ciprofloxacin,2514,1,56,B4909,1,S159,0.96467424
3/1/2022,Buea,Winners Pharmacy,Metronidazole,1694,0,55,B5005,,S188,-0.051529438
3/1/2022,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1380,1,56,B8118,0,S218,-0.809072662
3/1/2022,Buea,Mont Zion Pharmacy,Paracetamol,391,,62,B8428,0,S726,2.28026023
3/1/2022,Buea,Winners Pharmacy,Ibuprofen,594,1,45,B1901,0,S416,-0.733777283
3/1/2022,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,956,0,52,B3877,0,S222,0.091926037
3/1/2022,Buea,Mont Zion Pharmacy,Amoxicillin,,1,49,B1207,1,S824,0.248932106
3/1/2022,Buea,Winners Pharmacy,Ciprofloxacin,2045,1,44,B3248,1,S818,0.932753096
3/1/2022,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1794,1,48,B1185,0,S267,1.682284096
3/1/2022,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1288,1,44,B9133,0,S455,0.334929026
3/1/2022,Buea,Winners Pharmacy,Paracetamol,366,1,47,B9568,,S629,1.588173928
3/1/2022,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,665,1,54,B5247,0,S270,-0.310242058
3/1/2022,Buea,Mont Zion Pharmacy,Amodiaquine,989,1,51,B7092,0,S229,-0.550725282
3/1/2022,Buea,Winners Pharmacy,Amoxicillin,1613,1,52,B5403,0,S850,-1.69196122
3/1/2022,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2254,1,57,B2934,0,S889,0.795714448
3/1/2022,Buea,Mont Zion Pharmacy,Metronidazole,1805,1,57,B1480,1,S443,-1.825805742
3/1/2022,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1173,,52,B8034,,S378,1.002271036
3/1/2022,Buea,Amazing Pharmacy Co Ltd,Paracetamol,396,1,49,B9582,1,S165,-0.548564951
3/1/2022,Buea,Mont Zion Pharmacy,Ibuprofen,558,1,43,B5308,0,S829,-0.221695037
3/1/2022,Buea,Winners Pharmacy,Amodiaquine,848,1,38,B2262,0,S608,-0.137741099
4/1/2022,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1729,0,39,B8457,,S623,-1.473758901
4/1/2022,Buea,Mont Zion Pharmacy,Ciprofloxacin,2019,1,40,B6900,1,S156,0.027770079
4/1/2022,Buea,Winners Pharmacy,Metronidazole,2057,1,56,B9185,0,S979,0.077767469
4/1/2022,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1203,0,51,B3734,,S476,1.451705881
4/1/2022,Buea,Mont Zion Pharmacy,Paracetamol,338,1,56,B3577,0,S361,-0.49029841
4/1/2022,Buea,Winners Pharmacy,Ibuprofen,655,1,38,B2685,0,S687,1.453668174
4/1/2022,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,915,1,79,B2889,,S333,-0.659495708
4/1/2022,Buea,Mont Zion Pharmacy,Amoxicillin,1400,1,48,B9336,0,S102,-0.466449192
4/1/2022,Buea,Winners Pharmacy,Ciprofloxacin,1968,,48,B1721,0,S979,-0.231274265
4/1/2022,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1773,1,60,B1201,1,S350,0.562839996
4/1/2022,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1303,0,47,B1753,1,S583,-0.148347179
4/1/2022,Buea,Winners Pharmacy,Paracetamol,382,1,68,B6963,0,S492,-1.11374552
4/1/2022,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,601,1,54,B3458,1,S283,1.345018656
4/1/2022,Buea,Mont Zion Pharmacy,Amodiaquine,764,1,101,B1579,1,S666,0.639125763
4/1/2022,Buea,Winners Pharmacy,Amoxicillin,1356,1,62,B7870,,S329,0.653478656
4/1/2022,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2537,1,67,B6272,1,S354,1.461025622
4/1/2022,Buea,Mont Zion Pharmacy,Metronidazole,1715,1,53,B7819,0,S837,0.002465829
4/1/2022,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1259,1,57,B6241,1,S377,0.557097959
4/1/2022,Buea,Amazing Pharmacy Co Ltd,Paracetamol,420,1,44,B2276,1,S685,-1.091529109
4/1/2022,Buea,Mont Zion Pharmacy,Ibuprofen,692,1,56,B7108,0,S222,1.179050216
4/1/2022,Buea,Winners Pharmacy,Amodiaquine,775,0,78,B9225,0,S789,-1.440922768
5/1/2022,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1429,1,58,B1862,0,S283,0.480324375
5/1/2022,Buea,Mont Zion Pharmacy,Ciprofloxacin,2451,1,36,B4656,,S923,-0.25103713
5/1/2022,Buea,Winners Pharmacy,Metronidazole,1804,1,51,B9450,0,S147,0.654023974
5/1/2022,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1253,1,68,B7568,,S170,-0.752905395
5/1/2022,Buea,Mont Zion Pharmacy,Paracetamol,399,1,59,B8620,0,S986,0.124967191
5/1/2022,Buea,Winners Pharmacy,Ibuprofen,586,1,55,B5625,1,S892,-1.209148133
5/1/2022,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,1016,1,59,B6090,,S435,-0.268371294
5/1/2022,Buea,Mont Zion Pharmacy,Amoxicillin,1730,1,41,B2415,0,S666,0.356629616
5/1/2022,Buea,Winners Pharmacy,Ciprofloxacin,2470,1,49,B8483,0,S108,-0.156013659
5/1/2022,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1957,,45,B7044,1,S305,1.257084892
5/1/2022,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1411,,51,B5777,0,S677,-1.01247437
5/1/2022,Buea,Winners Pharmacy,Paracetamol,353,0,58,B5979,1,S857,-0.535033085
5/1/2022,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,566,1,46,B4974,1,S575,-0.573030926
5/1/2022,Buea,Mont Zion Pharmacy,Amodiaquine,800,1,67,B7033,1,S705,0.910251682
5/1/2022,Buea,Winners Pharmacy,Amoxicillin,1382,1,56,B9083,1,S891,0.155654197
5/1/2022,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2356,1,54,B4201,0,S850,-1.10168188
5/1/2022,Buea,Mont Zion Pharmacy,Metronidazole,2005,1,47,B9954,1,S878,-0.400124585
5/1/2022,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1113,1,55,B5016,1,S254,0.504152361
5/1/2022,Buea,Amazing Pharmacy Co Ltd,Paracetamol,351,1,43,B1104,1,S519,1.556104438
5/1/2022,Buea,Mont Zion Pharmacy,Ibuprofen,697,1,57,B1391,0,S338,0.246730451
5/1/2022,Buea,Winners Pharmacy,Amodiaquine,858,0,96,B9872,0,S454,1.458432703
6/1/2022,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1495,1,48,B1157,0,S443,0.081376032
6/1/2022,Buea,Mont Zion Pharmacy,Ciprofloxacin,2384,1,48,B1023,1,S877,-0.513184381
6/1/2022,Buea,Winners Pharmacy,Metronidazole,1989,1,35,B7164,0,S969,-0.517965384
6/1/2022,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1329,1,55,B6038,1,S206,0.627392074
6/1/2022,Buea,Mont Zion Pharmacy,Paracetamol,350,1,45,B4361,0,S642,-0.103919511
6/1/2022,Buea,Winners Pharmacy,Ibuprofen,661,1,59,B4902,1,S529,1.10027518
6/1/2022,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,897,0,80,B9061,0,S161,1.579866956
6/1/2022,Buea,Mont Zion Pharmacy,Amoxicillin,1646,0,44,B3332,0,S828,0.723972744
6/1/2022,Buea,Winners Pharmacy,Ciprofloxacin,1999,,52,B5584,0,S195,0.89890321
6/1/2022,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1693,1,40,B1719,1,S337,-2.242221659
6/1/2022,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,,1,44,B9515,0,S522,0.832504781
6/1/2022,Buea,Winners Pharmacy,Paracetamol,430,1,53,B7102,1,S569,1.746787387
6/1/2022,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,646,1,45,B2391,0,S694,-2.059781569
6/1/2022,Buea,Mont Zion Pharmacy,Amodiaquine,971,0,74,B2565,0,S617,-0.318481799
6/1/2022,Buea,Winners Pharmacy,Amoxicillin,1322,0,45,B3187,0,S752,0.540630726
6/1/2022,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2014,1,41,B7461,0,S176,-0.632468416
6/1/2022,Buea,Mont Zion Pharmacy,Metronidazole,1764,1,47,B2020,0,S545,-0.991772646
6/1/2022,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1267,1,28,B3141,0,S342,0.70193774
6/1/2022,Buea,Amazing Pharmacy Co Ltd,Paracetamol,,1,48,B5778,0,S367,-0.900457978
6/1/2022,Buea,Mont Zion Pharmacy,Ibuprofen,683,1,48,B6161,0,S920,-0.190077247
6/1/2022,Buea,Winners Pharmacy,Amodiaquine,808,1,69,B7438,1,S817,0.752130949
7/1/2022,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1627,1,57,B6345,0,S425,-0.695936402
7/1/2022,Buea,Mont Zion Pharmacy,Ciprofloxacin,2187,1,58,B8417,1,S378,1.992365664
7/1/2022,Buea,Winners Pharmacy,Metronidazole,1673,1,39,B4827,0,S176,-0.824059119
7/1/2022,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1366,1,55,B4321,0,S239,1.014586253
7/1/2022,Buea,Mont Zion Pharmacy,Paracetamol,370,0,53,B2785,0,S259,0.524041437
7/1/2022,Buea,Winners Pharmacy,Ibuprofen,622,1,62,B2731,0,S268,-0.937869603
7/1/2022,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,946,0,52,B8365,,S577,-0.036602663
7/1/2022,Buea,Mont Zion Pharmacy,Amoxicillin,1420,1,56,B6145,0,S516,-1.130044169
7/1/2022,Buea,Winners Pharmacy,Ciprofloxacin,2078,1,57,B2978,1,S648,0.481171558
7/1/2022,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1933,1,40,B6870,0,S888,-0.987917834
7/1/2022,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1347,1,35,B4401,,S562,0.275663198
7/1/2022,Buea,Winners Pharmacy,Paracetamol,428,1,62,B6051,0,S574,0.566138309
7/1/2022,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,659,1,52,B5341,1,S972,0.74629386
7/1/2022,Buea,Mont Zion Pharmacy,Amodiaquine,952,1,53,B2964,1,S192,0.156327916
7/1/2022,Buea,Winners Pharmacy,Amoxicillin,1697,1,44,B3582,1,S926,-0.290503419
7/1/2022,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2050,1,42,B5984,0,S946,-0.078892222
7/1/2022,Buea,Mont Zion Pharmacy,Metronidazole,1837,1,59,B1660,1,S320,-1.232560562
7/1/2022,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1312,1,56,B6370,,S251,1.854433433
7/1/2022,Buea,Amazing Pharmacy Co Ltd,Paracetamol,359,1,57,B2494,1,S828,-0.586849734
7/1/2022,Buea,Mont Zion Pharmacy,Ibuprofen,621,1,66,B5066,0,S464,-2.259901367
7/1/2022,Buea,Winners Pharmacy,Amodiaquine,797,1,44,B7492,1,S625,-0.031135538
8/1/2022,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1463,1,45,B1802,,S793,0.334198943
8/1/2022,Buea,Mont Zion Pharmacy,Ciprofloxacin,2230,1,50,B5896,0,S366,0.148362859
8/1/2022,Buea,Winners Pharmacy,Metronidazole,1662,1,57,B3848,0,S131,-0.334089207
8/1/2022,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1264,1,52,B7625,1,S975,0.124773488
8/1/2022,Buea,Mont Zion Pharmacy,Paracetamol,431,1,58,B8408,0,S669,-0.170284532
8/1/2022,Buea,Winners Pharmacy,Ibuprofen,571,1,62,B5093,0,S196,-0.062180054
8/1/2022,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,790,1,47,B8570,0,S204,-0.237975813
8/1/2022,Buea,Mont Zion Pharmacy,Amoxicillin,1438,1,53,B3290,1,S224,0.692464341
8/1/2022,Buea,Winners Pharmacy,Ciprofloxacin,2334,1,49,B1195,1,S163,-0.44849137
8/1/2022,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2147,1,60,B4641,1,S233,0.983735511
8/1/2022,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1280,0,46,B4246,0,S943,-0.232910207
8/1/2022,Buea,Winners Pharmacy,Paracetamol,378,,53,B7563,0,S481,0.532433729
8/1/2022,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,686,1,56,B2376,0,S696,-2.468067754
8/1/2022,Buea,Mont Zion Pharmacy,Amodiaquine,943,1,60,B5240,,S932,1.999755832
8/1/2022,Buea,Winners Pharmacy,Amoxicillin,1597,1,51,B2228,0,S122,-1.054380195
8/1/2022,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2322,1,50,B2056,0,S302,0.241554868
8/1/2022,Buea,Mont Zion Pharmacy,Metronidazole,2060,1,53,B8265,,S928,-0.100717254
8/1/2022,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1225,0,40,B3110,0,S194,1.454749535
8/1/2022,Buea,Amazing Pharmacy Co Ltd,Paracetamol,415,,61,B6432,1,S225,1.880761146
8/1/2022,Buea,Mont Zion Pharmacy,Ibuprofen,699,1,60,B1699,1,S572,1.092627565
8/1/2022,Buea,Winners Pharmacy,Amodiaquine,817,1,48,B1829,0,S272,0.019034176
9/1/2022,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1499,0,50,B8096,0,S941,0.141479341
9/1/2022,Buea,Mont Zion Pharmacy,Ciprofloxacin,2181,1,53,B7471,1,S608,1.332031812
9/1/2022,Buea,Winners Pharmacy,Metronidazole,1726,1,45,B1483,1,S491,-0.81720107
9/1/2022,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1202,0,51,B7990,1,S276,0.890418585
9/1/2022,Buea,Mont Zion Pharmacy,Paracetamol,375,1,58,B6799,0,S319,-0.303114322
9/1/2022,Buea,Winners Pharmacy,Ibuprofen,726,1,58,B4066,1,S381,0.756286729
9/1/2022,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,871,1,81,B5585,0,S556,-0.317830542
9/1/2022,Buea,Mont Zion Pharmacy,Amoxicillin,1322,1,42,B3435,0,S135,0.151538881
9/1/2022,Buea,Winners Pharmacy,Ciprofloxacin,2021,0,62,B5026,,S762,-0.014269178
9/1/2022,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1647,1,61,B5835,1,S610,-0.1964917
9/1/2022,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1228,0,64,B7750,0,S663,0.263974309
9/1/2022,Buea,Winners Pharmacy,Paracetamol,396,,55,B8848,0,S162,-1.283853887
9/1/2022,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,698,,51,B2437,0,S386,0.540384048
9/1/2022,Buea,Mont Zion Pharmacy,Amodiaquine,763,1,53,B7275,1,S240,1.936277113
9/1/2022,Buea,Winners Pharmacy,Amoxicillin,1440,1,47,B7868,1,S304,0.426655811
9/1/2022,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2250,1,53,B9614,0,S355,1.987806565
9/1/2022,Buea,Mont Zion Pharmacy,Metronidazole,2153,1,58,B9907,1,S913,0.344933843
9/1/2022,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1277,,63,B1319,0,S491,0.043371957
9/1/2022,Buea,Amazing Pharmacy Co Ltd,Paracetamol,331,1,52,B6883,0,S591,0.868229253
